-295.7598,-16.0434,-165.5778,0.084589
-296.7489,-16.0481,-165.5656,0.085020
-297.6213,-16.0515,-165.5537,0.085396
-298.5934,-16.0553,-165.5405,0.085813
-299.5546,-16.0590,-165.5273,0.086220
-300.5045,-16.0633,-165.5137,0.086638
-301.4437,-16.0675,-165.5000,0.087044
-302.3718,-16.0717,-165.4862,0.087444
-303.2888,-16.0759,-165.4722,0.087846
-304.0944,-16.0798,-165.4597,0.088196
-304.9901,-16.0853,-165.4460,0.088587
-305.8748,-16.0909,-165.4317,0.088977
-306.6517,-16.0958,-165.4187,0.089315
-307.5153,-16.1013,-165.4039,0.089692
-308.5548,-16.1080,-165.3864,0.090153
-309.3932,-16.1139,-165.3714,0.090525
-310.1290,-16.1190,-165.3577,0.090846
-310.9459,-16.1248,-165.3419,0.091213
-311.6626,-16.1293,-165.3280,0.091532
-312.6338,-16.1356,-165.3079,0.091968
-313.4165,-16.1407,-165.2909,0.092326
-314.1032,-16.1452,-165.2754,0.092635
-314.8655,-16.1502,-165.2576,0.092982
-315.6172,-16.1547,-165.2397,0.093330
-316.3577,-16.1592,-165.2212,0.093663
-317.0861,-16.1638,-165.2021,0.093997
-317.7235,-16.1677,-165.1847,0.094292
-318.4293,-16.1722,-165.1645,0.094615
-319.1228,-16.1764,-165.1445,0.094933
-319.8040,-16.1808,-165.1231,0.095252
-320.4733,-16.1852,-165.1006,0.095563
-321.0590,-16.2248,-165.0830,0.095828
-321.7109,-16.2351,-165.0592,0.096128
-322.2839,-16.2433,-165.0372,0.096395
-322.9207,-16.2505,-165.0100,0.096692
-323.5486,-16.2559,-164.9779,0.096987
-324.1002,-16.2591,-164.9460,0.097237
-324.7153,-16.2609,-164.9091,0.097523
-325.2558,-16.2610,-164.8748,0.097771
-325.8531,-16.2598,-164.8342,0.098048
-326.3741,-16.2564,-164.7955,0.098287
-326.9498,-16.2521,-164.7465,0.098556
-327.5164,-16.2480,-164.6918,0.098812
-328.1391,-16.2443,-164.6255,0.099105
-328.6941,-16.2428,-164.5631,0.099367
-329.1822,-16.2460,-164.5046,0.099595
-329.7435,-16.2005,-164.4228,0.099849
-330.2265,-16.1850,-164.3607,0.100075
-330.7549,-16.1678,-164.2990,0.100335
-331.2379,-16.1747,-164.2351,0.100560
-331.7787,-16.1777,-164.1634,0.100806
-332.2595,-16.1803,-164.1007,0.101024
-332.7376,-16.1830,-164.0385,0.101244
-333.2701,-16.1858,-163.9659,0.101499
-333.7401,-16.1885,-163.8960,0.101712
-334.2667,-16.1917,-163.8142,0.101954
-334.7920,-16.1947,-163.7299,0.102199
-335.2574,-16.1974,-163.6529,0.102419
-335.7784,-16.2004,-163.5647,0.102655
-336.2982,-16.2036,-163.4751,0.102895
-336.8174,-16.2076,-163.3850,0.103124
-337.2775,-16.2115,-163.3027,0.103342
-337.7931,-16.2160,-163.2078,0.103575
-338.3071,-16.2194,-163.1099,0.103814
-338.8174,-16.2227,-163.0088,0.104048
-339.3253,-16.2474,-162.8935,0.104278
-339.8177,-16.2706,-162.7376,0.104514
-340.2645,-16.2678,-162.6389,0.104712
-340.7635,-16.2648,-162.5224,0.104947
-341.3615,-16.2658,-162.3669,0.105226
-341.8480,-16.2691,-162.2300,0.105457
-342.2928,-16.2790,-162.1720,0.105658
-342.7619,-16.2822,-161.9697,0.105882
-343.2083,-16.2784,-161.8820,0.106084
-343.6913,-16.2672,-161.7362,0.106309
-344.1186,-16.2694,-161.6117,0.106511
-344.5974,-16.2743,-161.4574,0.106736
-345.0219,-16.2787,-161.3185,0.106941
-345.4968,-16.2837,-161.1592,0.107166
-345.9153,-16.2887,-161.0130,0.107363
-346.3829,-16.2942,-160.8453,0.107581
-346.8470,-16.2998,-160.6742,0.107802
-347.3085,-16.3053,-160.5010,0.108033
-347.7679,-16.3110,-160.3258,0.108248
-348.2245,-16.3166,-160.1486,0.108472
-348.6282,-16.3223,-159.9879,0.108668
-349.2310,-16.3298,-159.7418,0.108958
-349.6305,-16.3349,-159.5731,0.109159
-350.0774,-16.3417,-159.3773,0.109375
-350.5211,-16.3465,-159.1780,0.109599
-350.9129,-16.3508,-158.9967,0.109790
-351.3489,-16.3567,-158.7869,0.110008
-351.7367,-16.3621,-158.5963,0.110210
-352.1693,-16.3673,-158.3775,0.110435
-352.5515,-16.3720,-158.1784,0.110625
-352.9782,-16.3782,-157.9491,0.110844
-353.4058,-16.3832,-157.7144,0.111068
-353.8322,-16.3880,-157.4755,0.111290
-354.2578,-16.3934,-157.2311,0.111514
-354.6869,-16.3987,-156.9818,0.111741
-355.1158,-16.4027,-156.7288,0.111965
-355.5430,-16.4069,-156.4701,0.112192
-355.9734,-16.4134,-156.2081,0.112423
-356.4045,-16.4208,-155.9423,0.112651
-356.7894,-16.4252,-155.6991,0.112851
-357.2231,-16.4295,-155.4261,0.113092
-357.6571,-16.4346,-155.1501,0.113322
-358.0936,-16.4407,-154.8704,0.113549
-358.5290,-16.4476,-154.5865,0.113782
-358.9204,-16.4552,-154.3317,0.113993
-359.3630,-16.4630,-154.0417,0.114230
-359.8110,-16.4705,-153.7484,0.114474
-360.2092,-16.4753,-153.4834,0.114692
-360.6581,-16.4823,-153.1815,0.114930
-361.0593,-16.4886,-152.9087,0.115144
-361.5143,-16.4946,-152.5978,0.115401
-361.9711,-16.5003,-152.2816,0.115648
-362.4311,-16.5069,-151.9617,0.115888
-362.8937,-16.5139,-151.6355,0.116150
-363.3588,-16.5198,-151.3037,0.116406
-363.8245,-16.5260,-150.9686,0.116663
-364.2923,-16.5328,-150.6266,0.116922
-364.7632,-16.5382,-150.2789,0.117187
-365.2351,-16.5442,-149.9274,0.117452
-365.6560,-16.5498,-149.6090,0.117689
-366.1316,-16.5551,-149.2447,0.117956
-366.6078,-16.5609,-148.8757,0.118225
-367.0858,-16.5669,-148.4998,0.118501
-367.5120,-16.5715,-148.1620,0.118746
-367.9928,-16.5777,-147.7753,0.119025
-368.4753,-16.5837,-147.3825,0.119300
-368.9049,-16.5886,-147.0287,0.119544
-369.3888,-16.5941,-146.6253,0.119833
-369.8733,-16.5998,-146.2165,0.120117
-370.3043,-16.6054,-145.8492,0.120370
-370.7892,-16.6121,-145.4303,0.120658
-371.2740,-16.6185,-145.0063,0.120947
-371.7581,-16.6265,-144.5793,0.121233
-372.2412,-16.6345,-144.1459,0.121522
-372.6688,-16.6407,-143.7580,0.121782
-373.1479,-16.6481,-143.3174,0.122071
-373.6247,-16.6557,-142.8731,0.122366
-374.0992,-16.6635,-142.4252,0.122659
-374.5189,-16.6703,-142.0243,0.122920
-374.9882,-16.6782,-141.5702,0.123211
-375.4541,-16.6862,-141.1129,0.123505
-375.9164,-16.6940,-140.6522,0.123802
-376.4251,-16.7024,-140.1369,0.124123
-376.8277,-16.7095,-139.7218,0.124379
-377.2773,-16.7176,-139.2517,0.124677
-377.7222,-16.7255,-138.7786,0.124969
-378.1618,-16.7335,-138.3022,0.125259
-378.5952,-16.7414,-137.8223,0.125547
-378.9754,-16.7485,-137.3930,0.125812
-379.3977,-16.7561,-136.9069,0.126094
-379.8137,-16.7630,-136.4176,0.126388
-380.2230,-16.7699,-135.9254,0.126674
-380.5809,-16.7761,-135.4850,0.126932
-380.9771,-16.7828,-134.9869,0.127222
-381.3245,-16.7885,-134.5415,0.127479
-381.7087,-16.7937,-134.0373,0.127764
-382.0866,-16.7981,-133.5315,0.128046
-382.4169,-16.8016,-133.0794,0.128300
-382.7818,-16.8054,-132.5688,0.128575
-383.1405,-16.8100,-132.0548,0.128866
-383.4554,-16.8121,-131.5972,0.129110
-383.8029,-16.8145,-131.0805,0.129395
-384.1468,-16.8179,-130.5610,0.129674
-384.4475,-16.8198,-130.0985,0.129922
-384.7798,-16.8223,-129.5769,0.130197
-385.1815,-16.8262,-128.9375,0.130533
-385.4688,-16.8274,-128.4698,0.130788
-385.8588,-16.8286,-127.8280,0.131118
-386.2419,-16.8301,-127.1847,0.131454
-386.5149,-16.8315,-126.7163,0.131690
-386.8874,-16.8349,-126.0713,0.132030
-387.2532,-16.8365,-125.4239,0.132359
-387.5151,-16.8375,-124.9545,0.132598
-387.8708,-16.8414,-124.3080,0.132924
-388.2207,-16.8458,-123.6603,0.133256
-388.5660,-16.8499,-123.0122,0.133584
-388.9055,-16.8522,-122.3626,0.133908
-389.2403,-16.8552,-121.7153,0.134228
-389.5707,-16.8589,-121.0663,0.134559
-389.8683,-16.8614,-120.4773,0.134852
-390.1335,-16.8638,-119.9474,0.135121
-390.4247,-16.8663,-119.3589,0.135416
-390.7408,-16.8684,-118.7116,0.135740
-391.0828,-16.8807,-118.0128,0.136079
-391.3055,-16.8878,-117.5431,0.136319
-391.5611,-16.9449,-117.0214,0.136580
-391.8293,-16.9529,-116.4407,0.136864
-392.1212,-16.9452,-115.7831,0.137183
-392.4205,-16.9331,-115.0783,0.137525
-392.6577,-16.9237,-114.4907,0.137813
-392.9072,-16.9165,-113.8438,0.138123
-393.1041,-16.9132,-113.3137,0.138381
-393.2753,-16.9125,-112.8410,0.138602
-393.5251,-16.9142,-112.1293,0.138946
-393.6852,-16.9167,-111.6554,0.139162
-393.8588,-16.9208,-111.1226,0.139415
-394.0255,-16.9256,-110.5901,0.139668
-394.1861,-16.9303,-110.0579,0.139920
-394.3240,-16.9341,-109.5850,0.140135
-394.4738,-16.9375,-109.0536,0.140387
-394.6028,-16.9396,-108.5809,0.140611
-394.7542,-16.9404,-107.9895,0.140882
-394.8828,-16.9399,-107.4566,0.141129
-395.0049,-16.9385,-106.9229,0.141382
-395.1085,-16.9367,-106.4477,0.141597
-395.2322,-16.9342,-105.8530,0.141866
-395.3383,-16.9318,-105.3166,0.142116
-395.4287,-16.9293,-104.8394,0.142330
-395.5246,-16.9271,-104.3023,0.142574
-395.6151,-16.9257,-103.7648,0.142819
-395.7010,-16.9253,-103.2267,0.143061
-395.7825,-16.9256,-102.6880,0.143312
-395.8596,-16.9268,-102.1486,0.143551
-395.9289,-16.9278,-101.6088,0.143798
-396.0011,-16.9306,-101.0680,0.144038
-396.0655,-16.9328,-100.5266,0.144280
-396.1262,-16.9349,-99.9841,0.144522
-396.1836,-16.9366,-99.4401,0.144760
-396.2378,-16.9379,-98.8940,0.145010
-396.2890,-16.9387,-98.3454,0.145248
-396.3370,-16.9388,-97.7939,0.145501
-396.3814,-16.9386,-97.2397,0.145742
-396.4222,-16.9383,-96.6827,0.145996
-396.4633,-16.9381,-96.0606,0.146269
-396.4965,-16.9384,-95.4979,0.146524
-396.5298,-16.9395,-94.8697,0.146804
-396.5550,-16.9416,-94.3010,0.147049
-396.5764,-16.9441,-93.7300,0.147303
-396.5941,-16.9478,-93.1565,0.147558
-396.6082,-16.9525,-92.5804,0.147810
-396.6197,-16.9589,-91.9371,0.148099
-396.6265,-16.9653,-91.3553,0.148367
-396.6296,-16.9713,-90.8357,0.148594
-396.6290,-16.9781,-90.1826,0.148884
-396.6248,-16.9839,-89.5922,0.149142
-396.6166,-16.9892,-88.9990,0.149408
-396.6028,-16.9941,-88.3365,0.149703
-396.5864,-16.9976,-87.7373,0.149970
-396.5662,-17.0004,-87.1351,0.150237
-396.5436,-16.9639,-86.5309,0.150499
-396.5157,-16.9670,-85.9243,0.150779
-396.4821,-16.9706,-85.2484,0.151076
-396.4509,-16.9739,-84.6390,0.151346
-396.4134,-16.9777,-83.9615,0.151653
-396.3752,-16.9813,-83.3529,0.151919
-396.3330,-16.9844,-82.7459,0.152196
-396.2881,-16.9871,-82.1413,0.152460
-396.2341,-16.9903,-81.4719,0.152760
-396.1819,-16.9934,-80.8721,0.153031
-396.1264,-16.9966,-80.2742,0.153294
-396.0610,-17.0004,-79.6117,0.153597
-395.9983,-17.0038,-79.0174,0.153859
-395.9306,-17.0065,-78.4247,0.154133
-395.8604,-17.0091,-77.8348,0.154394
-395.7868,-17.0117,-77.2469,0.154659
-395.7017,-17.0149,-76.5959,0.154950
-395.6219,-17.0178,-76.0119,0.155213
-395.5391,-17.0208,-75.4296,0.155471
-395.4413,-17.0230,-74.7845,0.155759
-395.3516,-17.0243,-74.2069,0.156026
-395.2486,-17.0259,-73.5673,0.156322
-395.1534,-17.0274,-72.9936,0.156583
-395.0559,-17.0290,-72.4216,0.156831
-394.9558,-17.0306,-71.8512,0.157090
-394.8389,-17.0309,-71.2203,0.157383
-394.7326,-17.0301,-70.6570,0.157632
-394.6237,-17.0295,-70.0975,0.157894
-394.5000,-17.0289,-69.4802,0.158170
-394.3865,-17.0284,-68.9286,0.158425
-394.2707,-17.0280,-68.3807,0.158667
-394.1516,-17.0282,-67.8373,0.158920
-394.0169,-17.0285,-67.2381,0.159198
-393.8793,-17.0288,-66.6443,0.159468
-393.7530,-17.0292,-66.1146,0.159711
-393.6098,-17.0298,-65.5312,0.159978
-393.4749,-17.0459,-64.9510,0.160245
-393.3243,-17.0410,-64.3751,0.160512
-393.1544,-17.0401,-63.7567,0.160798
-392.9965,-17.0416,-63.1971,0.161061
-392.8352,-17.0458,-62.6429,0.161315
-392.6538,-17.0541,-62.0381,0.161597
-392.4828,-17.0646,-61.4926,0.161848
-392.3098,-17.0760,-60.9505,0.162102
-392.1313,-17.0889,-60.4130,0.162357
-391.9476,-17.1025,-59.8797,0.162608
-391.7587,-17.1161,-59.3503,0.162860
-391.5822,-17.1266,-58.8771,0.163088
-391.3634,-17.1377,-58.3038,0.163361
-391.1388,-17.1469,-57.7338,0.163636
-390.9072,-17.1536,-57.1669,0.163917
-390.6501,-17.1568,-56.5543,0.164205
-390.4094,-17.1588,-55.9957,0.164476
-390.1864,-17.1600,-55.4905,0.164725
-389.9603,-17.1599,-54.9882,0.164974
-389.7085,-17.1610,-54.4394,0.165239
-389.4768,-17.1635,-53.9435,0.165481
-389.1949,-17.1686,-53.3512,0.165775
-388.9337,-17.1739,-52.8126,0.166039
-388.6938,-17.1803,-52.3258,0.166277
-388.4188,-17.1857,-51.7869,0.166547
-388.1252,-17.1738,-51.2108,0.166835
-387.8492,-17.0997,-50.6918,0.167098
-387.5798,-17.0883,-50.1676,0.167358
-387.3118,-17.0848,-49.6493,0.167614
-387.0448,-17.0840,-49.1238,0.167874
-386.8002,-17.0814,-48.6502,0.168113
-386.5264,-17.0785,-48.1356,0.168367
-386.2756,-17.0755,-47.6726,0.168598
-386.0271,-17.0739,-47.2116,0.168837
-385.7738,-17.0726,-46.7550,0.169065
-385.4890,-17.0702,-46.2595,0.169318
-385.2265,-17.0683,-45.8166,0.169551
-384.9590,-17.0670,-45.3785,0.169775
-384.6881,-17.0657,-44.9442,0.170003
-384.4129,-17.0643,-44.5123,0.170229
-384.1323,-17.0635,-44.0850,0.170461
-383.8474,-17.0628,-43.6633,0.170682
-383.5588,-17.0626,-43.2474,0.170904
-383.2667,-17.0628,-42.8356,0.171130
-382.9718,-17.0631,-42.4276,0.171352
-382.6447,-17.0637,-41.9835,0.171595
-382.3130,-17.0652,-41.5437,0.171839
-381.9469,-17.0666,-41.0694,0.172103
-381.6073,-17.0679,-40.6392,0.172346
-381.2933,-17.0699,-40.2499,0.172565
-380.9135,-17.0717,-39.7852,0.172831
-380.5608,-17.0734,-39.3619,0.173074
-380.2353,-17.0756,-38.9809,0.173293
-379.8740,-17.0774,-38.5641,0.173537
-379.5081,-17.0793,-38.1507,0.173783
-379.1700,-17.0814,-37.7786,0.174004
-378.7954,-17.0832,-37.3700,0.174247
-378.3812,-17.0852,-36.9252,0.174510
-377.9594,-17.0874,-36.4823,0.174780
-377.5692,-17.0892,-36.0752,0.175028
-377.1742,-17.0910,-35.6687,0.175277
-376.8088,-17.0926,-35.3018,0.175502
-376.4046,-17.0942,-34.8969,0.175747
-375.9583,-17.0959,-34.4556,0.176024
-375.5420,-17.0973,-34.0543,0.176280
-375.1233,-17.0986,-33.6520,0.176532
-374.7019,-17.0997,-33.2498,0.176788
-374.2754,-17.1003,-32.8526,0.177040
-373.8458,-17.1007,-32.4588,0.177296
-373.4146,-17.1007,-32.0667,0.177551
-372.9392,-17.1007,-31.6455,0.177826
-372.5400,-17.1006,-31.2989,0.178057
-372.0573,-17.1004,-30.8885,0.178336
-371.6522,-17.1000,-30.5510,0.178564
-371.2039,-17.0988,-30.1828,0.178818
-370.7532,-17.0981,-29.8211,0.179068
-370.2972,-17.0978,-29.4646,0.179322
-369.8376,-17.0976,-29.1122,0.179572
-369.3308,-17.0976,-28.7310,0.179848
-368.8615,-17.0971,-28.3836,0.180102
-368.3889,-17.0968,-28.0414,0.180357
-367.8671,-17.0968,-27.6733,0.180633
-367.3852,-17.0965,-27.3406,0.180886
-366.8554,-17.0963,-26.9838,0.181167
-366.3658,-17.0960,-26.6620,0.181423
-365.8734,-17.0952,-26.3453,0.181676
-365.3321,-17.0943,-26.0056,0.181955
-364.8318,-17.0931,-25.6979,0.182209
-364.2809,-17.0917,-25.3650,0.182489
-363.7701,-17.0902,-25.0617,0.182747
-363.2540,-17.0876,-24.7611,0.183005
-362.6856,-17.0846,-24.4366,0.183290
-362.1122,-17.0809,-24.1164,0.183576
-361.5829,-17.0780,-23.8279,0.183838
-361.0001,-17.0735,-23.5171,0.184125
-360.4154,-17.0679,-23.2124,0.184407
-359.8264,-17.0625,-22.9146,0.184698
-359.2845,-17.0561,-22.6453,0.184960
-358.6896,-17.0494,-22.3562,0.185248
-358.0879,-17.0415,-22.0727,0.185537
-357.4833,-17.0335,-21.7942,0.185827
-356.9222,-17.0265,-21.5437,0.186087
-356.3084,-17.0176,-21.2751,0.186379
-355.7402,-17.0111,-21.0347,0.186646
-355.1138,-17.0016,-20.7805,0.186943
-354.4861,-16.9943,-20.5326,0.187239
-353.8511,-16.9857,-20.2919,0.187533
-353.1631,-16.9779,-20.0394,0.187854
-352.5215,-16.9706,-19.8169,0.188146
-351.9344,-16.9627,-19.6202,0.188419
-351.2907,-16.9548,-19.4139,0.188714
-350.6424,-16.9445,-19.2176,0.189008
-349.9413,-16.9302,-19.0144,0.189326
-349.2929,-16.9166,-18.8382,0.189620
-348.6487,-16.9174,-18.6440,0.189914
-347.9986,-16.9034,-18.4824,0.190207
-347.3489,-16.8928,-18.3314,0.190500
-346.6998,-16.8850,-18.1922,0.190790
-345.9971,-16.8780,-18.0506,0.191107
-345.3497,-16.8710,-17.9272,0.191397
-344.7021,-16.8231,-17.8178,0.191684
-344.0574,-16.8097,-17.7150,0.191973
-343.3565,-16.7957,-17.6115,0.192283
-342.7097,-16.7841,-17.5205,0.192574
-342.0074,-16.7730,-17.4256,0.192885
-341.3588,-16.7629,-17.3482,0.193170
-340.7115,-16.7543,-17.2807,0.193458
-340.0107,-16.7459,-17.2161,0.193770
-339.3116,-16.7375,-17.1613,0.194085
-338.6668,-16.7304,-17.1191,0.194374
-338.0187,-16.7236,-17.0850,0.194659
-337.3138,-16.7162,-17.0575,0.194974
-336.6609,-16.7094,-17.0412,0.195262
-335.9499,-16.7019,-17.0326,0.195579
-335.2899,-16.6944,-17.0320,0.195874
-334.6260,-16.6870,-17.0377,0.196171
-333.9575,-16.6795,-17.0500,0.196471
-333.2849,-16.6716,-17.0689,0.196770
-332.5518,-16.6632,-17.0965,0.197101
-331.8703,-16.6558,-17.1277,0.197407
-331.1843,-16.6480,-17.1638,0.197715
-330.4933,-16.6403,-17.2045,0.198026
-329.7385,-16.6320,-17.2539,0.198368
-329.0354,-16.6245,-17.3042,0.198686
-328.3259,-16.6171,-17.3590,0.199007
-327.5495,-16.6095,-17.4229,0.199364
-326.8253,-16.6024,-17.4864,0.199694
-326.0326,-16.5952,-17.5594,0.200056
-325.5402,-16.5908,-17.6063,0.200280
-324.9818,-16.5857,-17.6608,0.200539
-324.4822,-16.5811,-17.7105,0.200767
-323.6623,-16.5741,-17.7945,0.201141
-323.1529,-16.5698,-17.8480,0.201375
-322.3821,-16.5635,-17.9309,0.201728
-321.5374,-16.5568,-18.0243,0.202115
-320.7489,-16.5504,-18.1141,0.202476
-319.9521,-16.5442,-18.2077,0.202841
-319.1469,-16.5381,-18.3049,0.203207
-318.2649,-16.5316,-18.4142,0.203610
-317.7175,-16.5277,-18.4835,0.203860
-317.0975,-16.5233,-18.5630,0.204145
-316.2649,-16.5175,-18.6714,0.204526
-315.3566,-16.5111,-18.7909,0.204942
-314.5140,-16.5055,-18.9024,0.205327
-313.5986,-16.4993,-19.0238,0.205745
-312.7533,-16.4937,-19.1359,0.206130
-311.9083,-16.4881,-19.2478,0.206517
-310.9938,-16.4823,-19.3685,0.206936
-310.1508,-16.4770,-19.4790,0.207320
-309.3096,-16.4716,-19.5882,0.207700
-308.4704,-16.4664,-19.6962,0.208083
-307.6338,-16.4611,-19.8025,0.208461
-306.8000,-16.4561,-19.9076,0.208836
-305.9002,-16.4507,-20.0201,0.209243
-305.1418,-16.4463,-20.1149,0.209581
-304.2487,-16.4411,-20.2262,0.209984
-303.4281,-16.4366,-20.3290,0.210352
-302.6107,-16.4321,-20.4320,0.210720
-301.7964,-16.4276,-20.5351,0.211086
-300.9855,-16.4232,-20.6389,0.211450
-300.1776,-16.4188,-20.7429,0.211809
-299.3727,-16.4146,-20.8474,0.212169
-298.6373,-16.4107,-20.9434,0.212491
-297.8384,-16.4064,-21.0485,0.212846
-297.0422,-16.4022,-21.1541,0.213199
-296.3149,-16.3981,-21.2510,0.213518
-295.5244,-16.3939,-21.3572,0.213865
-294.7364,-16.3895,-21.4636,0.214206
-293.9517,-16.3852,-21.5702,0.214558
-293.1695,-16.3809,-21.6767,0.214899
-292.3249,-16.3760,-21.7914,0.215268
-291.5481,-16.3715,-21.8970,0.215603
-290.8383,-16.3672,-21.9931,0.215909
-290.0668,-16.3624,-22.0978,0.216244
